,first-author,first-author-affiliation,last-author,last-author-affiliation,title
862,Xinjie Fan,UT Austin,Y. X. Rachel Wang,University of Sydney,On hyperparameter tuning in general clustering problemsm
863,Alex Ayoub,University of Alberta,Lin Yang,UCLA,Model-Based Reinforcement Learning with Value-Targeted Regression
864,Ying Jin,Stanford University,Junwei Lu,,Computational and Statistical Tradeoffs in Inferring Combinatorial Structures of Ising Model
865,Aditya Bhaskara,University of Utah,Manish Purohit,Google Research,Online Learning with Imperfect Hints
866,Ashok Cutkosky,Boston University,Harsh Mehta,Google Research,Momentum Improves Normalized SGD
867,Peng Wang,The Chinese University of Hong Kong,Anthony Man-Cho So,The Chinese University of Hong Kong,A Nearly-Linear Time Algorithm for Exact Community Recovery in Stochastic Block Model
868,Nghia Hoang,"MIT-IBM Watson AI Lab, IBM Research",Patrick Jaillet ,MIT,Learning Task-Agnostic Embedding of Multiple Black-Box Experts for Multi-Task Model Fusion
869,Yu Chen,College of William and Mary,Xin Jin,Johns Hopkins University,On Efficient Constructions of Checkpoints
870,Pingchuan Ma,MIT,Wojciech Matusik,MIT,Efficient Continuous Pareto Exploration in Multi-Task Learning
871,Amrita Roy Chowdhury,University of Wisconsin-Madison,Somesh Jha,"University of Wisconsin, Madison",Data-Dependent Differentially Private Parameter Learning for Directed Graphical Models
872,Rupert Freeman,Microsoft Research,Jenn Wortman Vaughan,Microsoft Research,No-Regret and Incentive-Compatible Online Learning
873,Pavel Izmailov,New York University,Andrew Wilson,New York University,Semi-Supervised Learning with Normalizing Flows
874,Jeff Calder,University of Minnesota,Dejan Slepcev,Carnegie Mellon University,Poisson Learning: Graph Based Semi-Supervised Learning At Very Low Label Rates
875,Justin Domke,"University of Massachusetts, Amherst",Justin Domke,"University of Massachusetts, Amherst",Provable Smoothness Guarantees for Black-Box Variational Inference
876,Parsa Saadatpanah,University of Maryland,Tom Goldstein,University of Maryland,Adversarial Attacks on Copyright Detection Systems
877,Yang Li,University of North Carolina at Chapel Hill,Junier Oliva,UNC-Chapel Hill,ACFlow: Flow Models for Arbitrary Conditional Likelihoods
878,Lucas Caccia,McGIll,Joelle Pineau,McGill University / Facebook,Online Learned Continual Compression with Adaptive Quantization Modules
879,Feng Zhu,Peking University,Zeyu Zheng,"University of California, Berkeley",When Demands Evolve Larger and Noisier: Learning and Earning in a Growing Environment
880,Youzhi Zhang,Nanyang Technological University,Bo An,Nanyang Technological University,Converging to Team-Maxmin Equilibria in Zero-Sum Multiplayer Games
881,Liqun Chen,Duke University,Jingjing Liu,Microsoft,Graph Optimal Transport for Cross-Domain Alignment
882,Nicolas Loizou,"Mila, Université de Montréal",Ioannis Mitliagkas,"MILA, UdeM",Stochastic Hamiltonian Gradient Methods for Smooth Games
883,Taufik Xu,Tsinghua University,Bo Zhang,Tsinghua University,Understanding and Stabilizing GANs' Training Dynamics Using Control Theory
884,Weili Nie,Rice University,Anima Anandkumar,Amazon AI & Caltech,Semi-Supervised StyleGAN for Disentanglement Learning
885,Soham Dan,University of Pennsylvania,Bhaswar B. Bhattacharya,University of Pennsylvania,Goodness-of-Fit Tests for Inhomogeneous Random Graphs
886,Subhroshekhar Ghosh,National University of Singapore,Xiaochuan Yang,Université du Luxembourg,Fractal Gaussian Networks: A sparse random graph model based on Gaussian Multiplicative Chaos
887,Marko Vasic,The University of Texas at Austin,David Soloveichik,The University of Texas at Austin,Deep Molecular Programming: A Natural Implementation of Binary-Weight ReLU Neural Networks
888,Karl Stratos,Rutgers University,Sam Wiseman,TTIC,Learning Discrete Structured Representations by Adversarially Maximizing Mutual Information
889,Vaggos Chatziafratis,Stanford University,Ioannis Panageas,Singapore University of Technology and Design,Better depth-width trade-offs for neural networks through the lens of dynamical systems
890,Wengong Jin,MIT,Tommi Jaakkola,MIT,Multi-Objective Molecule Generation using Interpretable Substructures
891,Yi Su,Cornell University,Miro Dudik,Microsoft Research,Doubly robust off-policy evaluation with shrinkage 
892,Lijun Ding,Cornell University,Chengrun Yang,Cornell University,Spectral Frank-Wolfe Algorithm: Strict Complementarity and Linear Convergence
893,Jiaxuan You,Stanford University,Saining Xie,Facebook AI Research,Graph Structure of Neural Networks
894,Lingxiao Wang,Northwestern University,Zhaoran Wang,Northwestern U,Breaking the Curse of Many Agents: Provable Mean Embedding Q-Iteration for Mean-Field Reinforcement Learning
895,Dipendra Misra,Microsoft Research,John Langford,Microsoft Research,Kinematic State Abstraction and Provably Efficient Rich-Observation Reinforcement Learning
896,Natalia Martinez,Duke University,Guillermo Sapiro,Duke University,Minimax Pareto Fairness: A Multi Objective Perspective
897,Jay Heo,KAIST,Sung Ju Hwang,"KAIST, AITRICS",Cost-Effective Interactive Attention Learning with Neural Attention Processes
898,Yunzhu Li,MIT,Antonio Torralba,MIT,Visual Grounding of Learned Physical Models
899,Chuan Guo,Cornell University,Laurens van der Maaten,Facebook,Certified Data Removal from Machine Learning Models
900,Junfeng Wen,University of Alberta,Dale Schuurmans,University of Alberta,Domain Aggregation Networks for Multi-Source Domain Adaptation
901,Xinyi Wang,Carnegie Mellon University,Graham Neubig,Carnegie Mellon University,Optimizing Data Usage via Differentiable Rewards
902,Hangbo Bao,Harbin Institute of Technology,Hsiao-Wuen Hon,Microsoft Research,UniLMv2: Pseudo-Masked Language Models for Unified Language Model Pre-Training
903,Sina Ghiassian,University of Alberta,Martha White,University of Alberta,Gradient Temporal-Difference Learning with Regularized Corrections
904,Baharan Mirzasoleiman,Stanford University,Jure Leskovec,Stanford University,Coresets for Data-efficient Training of Machine Learning Models
905,Christopher Bender,The University of North Carolina Computer Science Department,Junier Oliva,UNC-Chapel Hill,Defense Through Diverse Directions
906,Yongchan Kwon,Stanford University,Myunghee Cho Paik,Seoul National University,Principled learning method for Wasserstein distributionally robust optimization with local perturbations
907,Fariborz Salehi,California Institute of Technology,Babak Hassibi,Caltech,The Performance Analysis of Generalized Margin Maximizers on Separable Data
908,Yi Tay,Google,Da-Cheng Juan,Google,Sparse Sinkhorn Attention
909,Sebastian Claici,MIT,Justin Solomon,MIT,Model Fusion with Kullback--Leibler Divergence
910,Ashok Cutkosky,Boston University,Ashok Cutkosky,Boston University,"Parameter-free, Dynamic, and Strongly-Adaptive Online Learning"
911,Vikas K Garg,Massachusetts Institute of Technology,Tommi Jaakkola,MIT,Generalization and Representational Limits of Graph Neural Networks
912,Wenlong Huang,UC Berkeley,Deepak Pathak,"CMU, FAIR",One Policy to Control Them All: Shared Modular Policies for Agent-Agnostic Control
913,Lu Jiang,Google Research,Weilong Yang,Google Inc. ,Beyond Synthetic Noise: Deep Learning on Controlled Noisy Labels
914,Zhe Dong,Google,Hung Bui,VinAI Research,Collapsed Amortized Variational Inference for Switching Nonlinear Dynamical Systems
915,Meng Qu,Mila,Jian Tang,HEC Montreal & MILA,Few-shot Relation Extraction via Bayesian Meta-learning on Relation Graphs
916,Wei Deng,Purdue University,Guang Lin,Purdue University,Non-convex Learning via Replica Exchange Stochastic Gradient MCMC
917,Zhishuai Guo,The University of Iowa,Tianbao Yang,The University of Iowa,Communication-Efficient Distributed Stochastic AUC Maximization with Deep Neural Networks
918,Yue Sheng,University of Pennsylvania,Edgar Dobriban,University of Pennsylvania,One-shot Distributed Ridge Regression in High Dimensions
919,Evan Liu,"Stanford University, Google Research",Junwhan Ahn,Google,An Imitation Learning Approach for Cache Replacement
920,Jonathan Mamou,Intel Labs,SueYeon Chung,Columbia University,Emergence of Separable Manifolds in Deep Language Representations
921,Siddharth Reddy,"University of California, Berkeley",Jan Leike,U Oxford,Learning Human Objectives by Evaluating Hypothetical Behavior
922,Feihu Huang,University of Pittsburgh,Heng Huang,University of Pittsburgh & JD Finance America Corporation,Momentum-Based Policy Gradient Methods
923,Shangtong Zhang,University of Oxford,Shimon Whiteson,University of Oxford,Provably Convergent Two-Timescale Off-Policy Actor-Critic with Function Approximation
924,Jimmy Lin,University of British Columbia,Margo Seltzer,University of British Columbia,Generalized and Scalable Optimal Sparse Decision Trees
925,Jessica Hoffmann,University of Texas at Austin,Constantine Caramanis,University of Texas,Learning Mixtures of Graphs from Epidemic Cascades 
926,Jiaqi Lv,Southeast University,Masashi Sugiyama,RIKEN / The University of Tokyo,Progressive Identification of True Labels for Partial-Label Learning
927,Qi Lei,University of Texas at Austin,Constantinos Daskalakis,MIT,SGD Learns One-Layer Networks in WGANs
928,Yu Cheng,University of Illinois at Chicago,Mahdi Soltanolkotabi,University of Southern California,High-dimensional Robust Mean Estimation via Gradient Descent
929,Jae Hyun Lim,Mila,Chin-Wei Huang,MILA,AR-DAE: Towards Unbiased Neural Entropy Gradient Estimation
930,Jingwei Xu,Shanghai Jiao Tong University,Prof. Darrell,University of California at Berkeley,Video Prediction via Example Guidance
931,Jonathan Lee,Stanford University,Michael Jordan,UC Berkeley,Accelerated Message Passing for Entropy-Regularized MAP Inference
932,Andrey Sakryukin,National University of Singapore,Mohan Kankanhalli,"National University of Singapore,",Inferring DQN structure for high-dimensional continuous control
933,Chaitanya Ryali,UC San Diego,Dmitry Krotov,IBM Research,Bio-Inspired Hashing for Unsupervised Similarity Search
934,Sai Krishna Gottipati,99andBeyond,Yoshua Bengio,Montreal Institute for Learning Algorithms,Learning to Navigate The Synthetically Accessible Chemical Space Using Reinforcement Learning
935,Georgios Smyrnis,National Technical University of Athens,Petros Maragos,National Technical University of Athens,Multiclass Neural Network Minimization via Tropical Newton Polytope Approximation
936,Wei Ping,Baidu Research,Zhao Song,Baidu Research,WaveFlow: A Compact Flow-based Model for Raw Audio
937,Amirata Ghorbani,Stanford,James Zou,Stanford University,A Distributional Framework For Data Valuation
938,Louis Faury,Criteo AI Lab,Olivier Fercoq,Telecom Paris,Improved Optimistic Algorithms for Logistic Bandits
939,Jincheng Mei,University of Alberta / Google Brain,Dale Schuurmans,University of Alberta,On the Global Convergence Rates of Softmax Policy Gradient Methods
940,Sankalp Garg,Indian Institute of Technology Delhi,Mausam ,IIT Delhi,Symbolic Network: Generalized Neural Policies for Relational MDPs
941,Marjan Ghazvininejad,Facebook AI Research (FAIR),Omer Levy,Facebook,Aligned Cross Entropy for Non-Autoregressive Machine Translation
942,Kinjal Basu,LinkedIn Corporation,Yao Pan,LinkedIn Corporation,ECLIPSE: An Extreme-Scale Linear Program Solver for Web-Applications
943,Kuno Kim,Stanford University,Daniel Yamins,Stanford University,Active World Model Learning in Agent-rich Environments with Progress Curiosity
944,Mengjiao Yang,Google Brain,Dale Schuurmans,Google / University of Alberta,Energy-Based Processes for Exchangeable Data
945,Mao Ye,UT Austin,Qiang Liu,UT Austin,Good Subnetworks Provably Exist: Pruning via Greedy Forward Selection
946,Tonghan Wang,Tsinghua University,Chongjie Zhang,Tsinghua University,ROMA: Multi-Agent Reinforcement Learning with Emergent Roles
947,Michael Chang,UC Berkeley,Sergey Levine,UC Berkeley,Decentralized Reinforcement Learning: Global Decision-Making via Local Economic Transactions
948,Pang Wei Koh,Stanford University,Percy Liang,Stanford University,Concept Bottleneck Models
949,Vaishaal Shankar,UC Berkeley,Ludwig Schmidt,"University of California, Berkeley",Evaluating Machine Accuracy on ImageNet
950,Aadirupa Saha,"Indian Institute of Science (IISc), Bangalore",Aditya Gopalan,Indian Institute of Science,From PAC to Instance-Optimal Sample Complexity in the Plackett-Luce Model
951,Yuning You,Texas A&M University,Yang Shen,Texas A&M University,When Does Self-Supervision Help Graph Convolutional Networks?
952,Haoran Sun,University of Minnesota,Mingyi Hong,University of Minnesota,Improving the Sample and Communication Complexity for Decentralized Non-Convex Optimization: Joint Gradient Estimation and Tracking
953,Andrey Voynov,Yandex,Artem Babenko,Yandex,Unsupervised Discovery of Interpretable Directions in the GAN Latent Space
954,Sivan Sabato,Ben-Gurion University of the Negev,Elad Yom-Tov,Microsoft Research,Bounding the fairness and accuracy of classifiers from population statistics
955,Michael Laskin,UC Berkeley,Pieter Abbeel,UC Berkeley & Covariant,CURL: Contrastive Unsupervised Representations for Reinforcement Learning
956,Melika Emami,University of California Los Angeles,Alyson Fletcher,UCLA,Generalization Error of Generalized Linear Models in High Dimensions
957,Alnur Ali,Stanford University,Ryan Tibshirani,Carnegie Mellon University,The Implicit Regularization of Stochastic Gradient Flow for Least Squares
958,Florian Schaefer,Caltech,Anima Anandkumar,Amazon AI & Caltech,Implicit competitive regularization in GANs
959,Adam Elmachtoub,Columbia University,Ryan McNellis,Amazon,Decision Trees for Decision-Making under the Predict-then-Optimize Framework
960,Tim Liang,NUS,Jiashi Feng,National University of Singapore,Do We Really Need to Access the Source Data? Source Hypothesis Transfer for Unsupervised Domain Adaptation
961,Eric Mazumdar,University of California Berkeley,Peter Bartlett,UC Berkeley,On Thompson Sampling with Langevin Algorithms
962,Yoel Drori,Google Research,Ohad Shamir,Weizmann Institute of Science,The Complexity of Finding Stationary Points with Stochastic Gradient Descent
963,Amélie Héliou,Criteo,Zhengyuan Zhou,Stanford University,Gradient-free Online Learning in Continuous Games with Delayed Rewards
964,Aristotelis Chrysakis,KU Leuven,Marie-Francine Moens,KU Leuven,Online Continual Learning from Imbalanced Data
965,Alexander Shevchenko,IST Austria,Marco Mondelli,IST Austria,Landscape Connectivity and Dropout Stability of SGD Solutions for Over-parameterized Neural Networks
966,Xuefei Zhang,University of Michigan,Ji Zhu,University of Michigan,A Flexible Latent Space Model for Multilayer Networks
967,Nutan Chen,Volkswagen AG,Patrick van der Smagt,Volkswagen Group,Learning Flat Latent Manifolds with VAEs
968,Henry Reeve,University of Birmingham,Ata Kaban,University of Birmingham,Optimistic Bounds for Multi-output Learning
969,Samy Jelassi,Princeton University,Joan Bruna,New York University,Extra-gradient with player sampling for faster convergence in n-player games
970,Christoph Hofer,University of Salzburg,Roland Kwitt,"""University of Salzburg, Austria""",Topologically Densified Distributions
971,Tim G. J. Rudner,University of Oxford,Yarin Gal,University of Oxford,Inter-domain Deep Gaussian Processes
972,Ronen Basri,Weizmann Institute of Science,Shira Kritchman,Weizmann Institute,Frequency Bias in Neural Networks for Input of Non-Uniform Density
973,Boris Muzellec,"ENSAE, Institut Polytechnique de Paris",Marco Cuturi,Google,Missing Data Imputation using Optimal Transport
974,Prabhu Teja Sivaprasad,Idiap Research Institute,François Fleuret,University of Geneva,Optimizer Benchmarking Needs to Account for Hyperparameter Tuning
975,Vaishaal Shankar,UC Berkeley,Benjamin Recht,Berkeley,Neural Kernels Without Tangents
976,Lorenzo Croissant,Criteo AI Lab,Clément Calauzènes,Criteo AI Lab,Real-Time Optimisation for Online Learning in Auctions
977,Jingqing Zhang,Imperial College London,Peter J. Liu,"Google Research, Brain team",PEGASUS: Pre-training with Extracted Gap-sentences for Abstractive Summarization
978,Aleksandar Bojchevski,Technical University of Munich,Stephan Günnemann,Technical University of Munich,"Efficient Robustness Certificates for Discrete Data: Sparsity-Aware Randomized Smoothing for Graphs, Images and More"
979,Karsten Roth,"Heidelberg University, Mila",Joseph Paul Cohen,"Mila, University of Montreal",Revisiting Training Strategies and Generalization Performance in Deep Metric Learning
980,Adeel Pervez,University of Amsterdam,Stratis Gavves,University of Amsterdam,Low Bias Low Variance Gradient Estimates for Hierarchical Boolean Stochastic Networks
981,Max Simchowitz,UC Berkeley,Dylan Foster,MIT,Naive Exploration is Optimal for Online LQR
982,Ahmed Alaa,UCLA,Mihaela van der Schaar,University of Cambridge and UCLA,Discriminative Jackknife: Quantifying Uncertainty in Deep Learning via Higher-Order Influence Functions
983,Anton Zhiyanov,"Yandex Research, MSU im. Lomonosova",Alexey Drutsa,Yandex,Bisection-Based Pricing for Repeated Contextual Auctions against Strategic Buyer
984,Jakub Swiatkowski,University of Warsaw,Sebastian Nowozin,Microsoft Research,The k-tied Normal Distribution: A Compact Parameterization of Gaussian Mean Field Posteriors in Bayesian Neural Networks
985,Celestine Mendler-Dünner,"University of California, Berkeley",Aurelien Lucchi,ETH Zurich,Randomized Block-Diagonal Preconditioning for Parallel Learning
986,Maria Vladarean,EPFL,Volkan Cevher,EPFL,Conditional gradient methods for stochastically constrained convex minimization
987,Martin Wistuba,IBM Research,Tejaswini Pedapati,IBM Research,Learning to Rank Learning Curves
988,Edith Cohen,Google Research and Tel Aviv University,Rasmus Pagh,IT University of Copenhagen,Composable Sketches for Functions of Frequencies: Beyond the Worst Case
989,Pouya M Ghari,"University of California, Irvine",Yanning Shen,"University of California, Irvine",Online Multi-Kernel Learning with Graph-Structured Feedback
990,Rui Shu,Stanford University,Hung Bui,VinAI Research,Predictive Coding for Locally-Linear Control
991,Aditya Kusupati,University of Washington,Ali Farhadi,"University of Washington, Allen Institue for AI",Soft Threshold Weight Reparameterization for Learnable Sparsity
992,Aviv Rosenberg,Tel Aviv University,Haim Kaplan,"TAU, GOOGLE",Near-optimal Regret Bounds for Stochastic Shortest Path
993,Olivier Henaff,DeepMind,Olivier Henaff,DeepMind,Data-Efficient Image Recognition with Contrastive Predictive Coding
994,Francesco Croce,University of Tuebingen,Matthias Hein,University of Tübingen,Minimally distorted Adversarial Examples with a Fast Adaptive Boundary Attack
995,Ahmet Alacaoglu,EPFL,Volkan Cevher,EPFL,Random extrapolation for primal-dual coordinate descent
996,Jean-Bastien Grill,DeepMind,Remi Munos,DeepMind,Monte-Carlo Tree Search as Regularized Policy Optimization
997,Liudmila Prokhorenkova,Yandex,Aleksandr Shekhovtsov,"Yandex, Higher School of Economics",Graph-based Nearest Neighbor Search: From Practice to Theory
998,Paul Rolland,Ecole Polytechnique Fédérale de Lausanne,Volkan Cevher,EPFL,Double-Loop Unadjusted Langevin Algorithm
999,Marco Cuturi,Google,JP Vert,Google,Supervised Quantile Normalization for Low Rank Matrix Factorization
1000,Sheng Shen,"University of California, Berkeley",Kurt Keutzer,UC Berkeley,PowerNorm: Rethinking Batch Normalization in Transformers
1001,Tuan-Binh Nguyen,INRIA Saclay Ile-de-France,Sylvain Arlot,University Paris Sud,Aggregation of Multiple Knockoffs
1002,Sarthak  Mittal,Uber ATG,Yoshua Bengio,Montreal Institute for Learning Algorithms,Learning to Combine Top-Down and Bottom-Up Signals in Recurrent Neural Networks with Attention over Modules
1003,Johannes Fischer,Karlsruhe Institute of Technology (KIT),Sahin Tas,FZI Research Center for Information Technology,Information Particle Filter Tree: An Online Algorithm for POMDPs with Belief-Based Rewards on Continuous Domains
1004,Nir Rosenfeld,Harvard University,Yaron Singer,Harvard,Predicting Choice with Set-Dependent Aggregation
1005,Filippo Maria Bianchi,NORCE the Norwegian Research Centre,Cesare Alippi,Università della Svizzera Italiana,Spectral Clustering with Graph Neural Networks for Graph Pooling
1006,Viktor Bengs,University of Paderborn,Eyke Hüllermeier,Paderborn University,Preselection Bandits
1007,Joris Bierkens,Technische Universiteit Delft,Gareth Roberts,University of Warwick,The Boomerang Sampler
1008,Dan  Fisher,Technion,Shie Mannor,Technion, Topic Modeling via Full Dependence Mixtures
1009,Gregor Simm,University of Cambridge,Jose Miguel Hernandez-Lobato,University of Cambridge,A Generative Model for Molecular Distance Geometry
1010,Erik Bodin,University of Bristol,Carl Henrik Ek,University of Cambridge,Modulating Surrogates for Bayesian Optimization
1011,Ferdinando Cicalese,University of Verona,Marco Molinaro,PUC-RIO,Teaching with Limited Information on the Learner's Behaviour
1012,Kevin Wenliang,"Gatsby Unit, University College London",Maneesh Sahani,"Gatsby Unit, UCL",Amortised Learning by Wake-Sleep
1013,Filip Hanzely,KAUST,Peter Richtarik,KAUST,Stochastic Subspace Cubic Newton Method
1014,Daniel Greenfeld,Technion,Uri Shalit,Technion,Robust Learning with the Hilbert-Schmidt Independence Criterion
1015,David Salinas,NAVER LABS Europe,Valerio Perrone,Amazon,A quantile-based approach for hyperparameter transfer learning
1016,Pankaj Gupta,Siemens AG,Hinrich Schuetze,University of Munich (LMU),Neural Topic Modeling with Continual Lifelong Learning
1017,Christoph Zimmer,Bosch Center for Artificial Intelligence BCAI,Reza Yaesoubi,"Health Policy and Management, Yale School of Public Health",Influenza Forecasting Framework based on Gaussian Processes
1018,Chengyu Dong,UCSD,Jingbo Shang,"University of California, San Diego",Towards Adaptive Residual Network Training: A Neural-ODE Perspective
1019,Fabian Latorre,EPFL,Volkan Cevher,EPFL,Efficient Proximal Mapping of the 1-path-norm of Shallow Networks
1020,Christoph Hofer,University of Salzburg,Roland Kwitt,"""University of Salzburg, Austria""",Graph Filtration Learning
1021,Fabian Hinder,"CITEC, Bielefeld University",CITEC Barbara Hammer,"CITEC, Bielefeld University",Towards non-parametric drift detection via Dynamic Adapting Window Independence Drift Detection (DAWIDD)
1022,Petrus Mikkola,Aalto University,Samuel Kaski,Aalto University and University of Manchester,Projective Preferential Bayesian Optimization
1023,Jiri Fajtl,Kingston University London,Paolo Remagnino,Kingston University,Latent Bernoulli Autoencoder
1024,Dexiong Chen,Inria,Julien Mairal,Inria,Convolutional Kernel Networks for Graph-Structured Data
1025,Vincent Cohen-Addad,CNRS & Sorbonne Université,Guillaume Lagarde,LaBRI,On Efficient Low Distortion Ultrametric Embedding
1026,Ayoub Belhadji,Ecole Centrale de Lille,Pierre Chainais,Centrale Lille / CRIStAL CNRS UMR 9189,Kernel interpolation with continuous volume sampling
1027,Jean-Yves Franceschi,Sorbonne Université,Patrick Gallinari,"Sorbonne Universite, Criteo AI Lab",Stochastic Latent Residual Video Prediction
1028,Pengsheng Guo,Apple,Daniel Ulbricht,Apple,Learning to Branch for Multi-Task Learning
1029,Adam Breuer,Harvard University,Yaron Singer,Harvard,The FAST Algorithm for Submodular Maximization
1030,Martin Jørgensen,Technical University of Denmark,Hugh Salimbeni,Imperial College London,Stochastic Differential Equations with Variational Wishart Diffusions
1031,Yaodong Yang,Huawei UK,Weinan Zhang,Shanghai Jiao Tong University,Multi-Agent Determinantal Q-Learning
1032,François-Pierre Paty,ENSAE Paris,Marco Cuturi,Google,Regularized Optimal Transport is Ground Cost Adversarial
1033,Omri Azencot,UCLA,Michael Mahoney,UC Berkeley,Forecasting Sequential Data Using Consistent Koopman Autoencoders
1034,Lior Shani,Technion,Shie Mannor,Technion,Optimistic Policy Optimization with Bandit Feedback
1035,Alex Chan,University of Cambridge,Mihaela van der Schaar,University of Cambridge and UCLA,Unlabelled Data Improves Bayesian Uncertainty Calibration under Covariate Shift  
1036,Claire Vernade,DeepMind,Michael Brueckner,Amazon Research Berlin,Linear bandits with Stochastic Delayed Feedback
1037,Elliott Gordon-Rodriguez,Columbia University,John Cunningham,Columbia,The continuous categorical: a novel simplex-valued exponential family
1038,Xiangming Meng,Riken,Emti Khan,RIKEN,Training Binary Neural Networks using the Bayesian Learning Rule
1039,Mark Kurtz,Neural Magic,Dan Alistarh,IST Austria & NeuralMagic,Inducing and Exploiting Activation Sparsity for Fast Inference on Deep Neural Networks
1040,Dimitris Kalatzis,Technical University of Denmark,Søren Hauberg,Technical University of Denmark,Variational Autoencoders with Riemannian Brownian Motion Priors
1041,Abhishek Das,Facebook AI Research,Feilx Hill,Deepmind,Probing Emergent Semantics in Predictive Agents via Question Answering
1042,Gregor Simm,University of Cambridge,Jose Miguel Hernandez-Lobato,University of Cambridge,Reinforcement Learning for Molecular Design Guided by Quantum Mechanics
1043,Jan Graßhoff,Universität zu Lübeck,Philipp Rostalski,Universität zu Lübeck,Scalable Gaussian Process Separation for Kernels with a Non-Stationary Phase
1044,James Wilson,Imperial College London,Marc Deisenroth,University College London,Efficiently sampling functions from Gaussian process posteriors
1045,Tao Lin,EPFL,Martin Jaggi,EPFL,Extrapolation for Large-batch Training in Deep Learning
1046,Vien Van Mai,KTH Royal Institute of Technology,Mikael Johansson,KTH Royal Institute of Technology,Anderson Acceleration of Proximal Gradient Methods
1047,Alina Ene,Boston University,Huy Nguyen,Northeastern University,Parallel Algorithm for Non-Monotone DR-Submodular Maximization
1048,Aytunc Sahin,ETH Zurich,Andreas Krause,ETH Zurich,From Sets to Multisets: Provable Variational  Inference for Probabilistic Integer Submodular Models
1049,Xiangyu Xu,Carnegie Mellon University,Wenxiu Sun,SenseTime Research,Learning Factorized Weight Matrix for Joint Filtering
1050,Robert Salomone,University of New South Wales,Minh-Ngoc Tran,U of Sydney,Spectral Subsampling MCMC for Stationary Time Series
1051,Ferjad Naeem,Technical University of Munich,Jaejun Yoo,EPFL,Reliable Fidelity and Diversity Metrics for Generative Models
1052,Zhen Wang,University of Sydney,Dacheng Tao,The University of Sydney,Deep Streaming Label Learning
1053,Rafael Pinot,Dauphine University - CEA LIST,Jamal Atif,Université Paris-Dauphine,Randomization matters How to defend against strong adversarial attacks
1054,Aounon Kumar,"University of Maryland, College Park",Soheil Feizi,University of Maryland,Curse of Dimensionality on Randomized Smoothing for Certifiable Robustness
1055,Simon Schmitt,DeepMind,Karen Simonyan,DeepMind,Off-Policy Actor-Critic with Shared Experience Replay
1056,Yuh-Shyang Wang,Argo AI,Luca Daniel,MIT,Neural Network Control Policy Verification With Persistent Adversarial Perturbation
1057,Marin Ballu,University of Cambridge,Francis Bach,INRIA - Ecole Normale Supérieure,Stochastic Optimization for Regularized Wasserstein Estimators
1058,Akshay Kamath,University of Texas at Austin,Sushrut Karmalkar,University of Texas at Austin,On the Power of Compressed Sensing with Generative Models 
1059,Ying Huang,"Guangzhou Huya Technology Co., Ltd.",Jinzhuo Wang,University of Oxford,More Information Supervised Probabilistic Deep Face Embedding Learning
1060,Yuanyu Wan,Nanjing University,Lijun Zhang,Nanjing University,Projection-free Distributed Online Convex Optimization with $O(\sqrt{T})$ Communication Complexity
1061,Jang-Hyun Kim,Seoul National University,Hyun Oh Song,Seoul National University,Puzzle Mix: Exploiting Saliency and Local Statistics for Optimal Mixup
1062,Chengchun Shi,London School of Economics and Political Science,Ling Leng,Amazon,Does the Markov Decision Process Fit the Data: Testing for the Markov Property in Sequential Decision Making
1063,Zhaoqiang Liu,NUS,Jonathan Scarlett,National University of Singapore,Sample Complexity Bounds for 1-bit Compressive Sensing and Binary Stable Embeddings with Generative Priors
1064,Kefan Dong,Tsinghua University,Yuan Zhou,UIUC,Multinomial Logit Bandit with Low Switching Cost
1065,Chong Min John Tan,National University of Singapore,Mehul Motani,NUS,DropNet: Reducing Neural Network Complexity via Iterative Pruning
1066,Yonggang Zhang,University of Science and Technology of China,Xinmei Tian,USTC,Dual-Path Distillation: A Unified Framework to Improve Black-Box Attacks
1067,Naoto Ohsaka,NEC Corporation,Tatsuya Matsuoka,NEC Corporation,On the (In)tractability of Computing Normalizing Constants for the Product of Determinantal Point Processes
1068,Takashi Ishida,The University of Tokyo / RIKEN,Masashi Sugiyama,RIKEN / The University of Tokyo,Do We Need Zero Training Loss After Achieving Zero Training Error?
1069,Jianshu Zhang,University of Science and Technology of China,Lirong Dai,N/A,A Tree-Structured Decoder for Image-to-Markup Generation
1070,Simiao Zuo,Georgia Institute of Technology,Hongyuan Zha,Georgia Institute of Technology,Transformer Hawkes Process
1071,Masatoshi Uehara,Harvard University,Nan Jiang,University of Illinois at Urbana-Champaign,Minimax Weight and Q-Function Learning for Off-Policy Evaluation
1072,Hung Le,Deakin University,Svetha Venkatesh,Deakin University,Self-Attentive Associative Memory
1073,Hongteng Xu,"InfiniaML, Inc.",Lawrence Carin,Duke,Learning Autoencoders with Relational Regularization
1074,Anoop Cherian,MERL,Shuchin Aeron,Tufts University,Representation Learning via Adversarially-Contrastive Optimal Transport
1075,Chence Shi,Peking University,Jian Tang,HEC Montreal & MILA,A Graph to Graphs Framework for Retrosynthesis Prediction
1076,Tian-Zuo Wang,Nanjing University,Zhi-Hua Zhou,Nanjing University,Cost-effectively Identifying Causal Effects When Only Response Variable is Observable
1077,Liang Bai,"Shanxi University, China",Jiye Liang,Shanxi University,Sparse Subspace Clustering with Entropy-Norm
1078,Jungo Kasai,University of Washington,Jiatao Gu,Facebook AI Research,Non-autoregressive Machine Translation with Disentangled Context Transformer
