MLHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,year,first-author,first-author-gender,first-author-affiliation,last-author,last-author-gender,last-author-affiliation,journal/conference,title,number-of-authors,paper-url,DBLP-url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,2019,Viraj Prabhu,Male,Georgia Institute of Technology,Xavier Amatriain,Male,Curai,MLHC,Few-Shot Learning for Dermatological Disease Diagnosis.,6,http://proceedings.mlr.press/v106/prabhu19a.html,https://dblp.org/rec/conf/mlhc/PrabhuKRCSA19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,2019,Youran Qi,Male,University of Wisconsin-Madison,Qi Tang,Male,Sanofi,MLHC,Predicting Phase 3 Clinical Trial Results by Modeling Phase 2 Clinical Trial Subject Level Data Using Deep Learning.,2,http://proceedings.mlr.press/v106/qi19a.html,https://dblp.org/rec/conf/mlhc/QiT19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,2019,Bhanu Pratap Singh Rawat,Male,University of Massachusetts,Hong Yu 0001,Female,University of Massachusetts,MLHC,Clinical Judgement Study using Question Answering from Electronic Health Records.,3,http://proceedings.mlr.press/v106/rawat19a.html,https://dblp.org/rec/conf/mlhc/RawatLY19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,2019,Victor A. Rodriguez,Male,Columbia University,Adler Perotte,Male,Columbia University,MLHC,Phenotype Inference with Semi-Supervised Mixed Membership Models.,2,http://proceedings.mlr.press/v106/rodriguez19a.html,https://dblp.org/rec/conf/mlhc/RodriguezP19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,2019,Ognjen (Oggi) Rudovic,Male,Massachusetts Institute of Technology,Rosalind W. Picard,Female,Massachussetts Institute of Technology,MLHC,Meta-Weighted Gaussian Process Experts for Personalized Forecasting of AD Cognitive Changes.,6,http://proceedings.mlr.press/v106/rudovic19a.html,https://dblp.org/rec/conf/mlhc/RudovicUGPRP19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,2019,Divya Shanmugam,Female,Massachusetts Institute of Technology,John V. Guttag,Male,Massachussetts Institute of Technology,MLHC,Multiple Instance Learning for ECG Risk Stratification.,3,http://proceedings.mlr.press/v106/shanmugam19a.html,https://dblp.org/rec/conf/mlhc/ShanmugamBG19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,2019,Bonggun Shin,Male,Emory University,Joyce C. Ho,Female,Emory University,MLHC,Self-Attention Based Molecule Representation for Predicting Drug-Target Interaction.,4,http://proceedings.mlr.press/v106/shin19a.html,https://dblp.org/rec/conf/mlhc/ShinPKH19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,2019,Avijit Thawani,Male,University of Southern California,Byron C. Wallace,Male,Northeastern University,MLHC,Are Online Reviews of Physicians Biased Against Female Providers?,4,http://proceedings.mlr.press/v106/thawani19a.html,https://dblp.org/rec/conf/mlhc/ThawaniPSW19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,2019,Sana Tonekaboni,Female,University of Toronto,Anna Goldenberg,Female,University of Toronto,MLHC,What Clinicians Want - Contextualizing Explainable Machine Learning for Clinical End Use.,4,http://proceedings.mlr.press/v106/tonekaboni19a.html,https://dblp.org/rec/conf/mlhc/TonekaboniJMG19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,2019,Inigo Urteaga,Male,Columbia University,Noemie Elhadad,Female,Columbia University,MLHC,Multi-Task Gaussian Processes and Dilated Convolutional Networks for Reconstruction of Reproductive Hormonal Dynamics.,5,http://proceedings.mlr.press/v106/urteaga19a.html,https://dblp.org/rec/conf/mlhc/UrteagaBHAE19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,2019,Keyang Xu,Male,Petuum Inc,Eric P. Xing,Male,Petuum Inc,MLHC,Multimodal Machine Learning for Automated ICD Coding.,12,http://proceedings.mlr.press/v106/xu19a.html,https://dblp.org/rec/conf/mlhc/XuLPGBMPKCMXX19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,2019,Steve Yadlowsky,Male,Stanford University,Lu Tian,Male,Stanford University,MLHC,A Calibration Metric for Risk Scores with Survival Data.,3,http://proceedings.mlr.press/v106/yadlowsky19a.html,https://dblp.org/rec/conf/mlhc/YadlowskyBT19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,2019,Jinsung Yoon,Male,University of California,Mihaela van der Schaar,Female,University of Cambridge / University of California,MLHC,ASAC - Active Sensing using Actor-Critic models.,3,http://proceedings.mlr.press/v106/yoon19a.html,https://dblp.org/rec/conf/mlhc/YoonJS19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,2019,Linying Zhang,Female,Columbia University,George Hripcsak,Male,Columbia University,MLHC,The Medical Deconfounder - Assessing Treatment Effects with Electronic Health Records.,6,http://proceedings.mlr.press/v106/zhang19a.html,https://dblp.org/rec/conf/mlhc/ZhangWOMBH19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,2019,Min Zheng,Male,Stevens Institute of Technology,Samantha Kleinberg,Female,Stevens Institute of Technology,MLHC,Using Domain Knowledge to Overcome Latent Variables in Causal Inference from Time Series.,2,http://proceedings.mlr.press/v106/zheng19a.html,https://dblp.org/rec/conf/mlhc/ZhengK19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
