,first-author,first-author-affiliation,last-author,last-author-affiliation,title
214,Hilal Asi,Stanford University,John Duchi,Stanford,Instance-optimality in differential privacy via approximate inverse sensitivity mechanisms
215,Yuqing Zhu,University of California Santa Barbara,Yu-Xiang Wang,UC Santa Barbara,Improving Sparse Vector Technique with Renyi Differential Privacy
216,Dingfan Chen,CISPA - Helmholtz Center for Information Security,Mario Fritz,CISPA Helmholtz Center i.G.,GS-WGAN: A Gradient-Sanitized Approach for Learning Differentially Private Generators
217,Clément L Canonne,IBM Research,Lydia Zakynthinou,Northeastern University,Private Identity Testing for High-Dimensional Distributions
218,Christos Tzamos,UW-Madison,Ilias Zadik,NYU,Optimal Private Median Estimation under Minimal Distributional Assumptions
219,Yuhan Liu,Cornell University,Michael D Riley,Google,Learning discrete distributions: user vs item-level privacy
220,Tom Berrett,University of Warwick,Cristina Butucea,"CREST, ENSAE, Institut Polytechnique de Paris",Locally private non-asymptotic testing of discrete distributions is faster using interactive mechanisms
221,Steven Jecmen,Carnegie Mellon University,Fei Fang,Carnegie Mellon University,Mitigating Manipulation in Peer Review via Randomized Reviewer Assignments
222,Antoine Maillard,Ecole Normale Supérieure,Lenka Zdeborová,EPFL,Phase retrieval in high dimensions: Statistical and computational phase transitions
223,Steinar Laenen,FiveAI,He Sun,University of Edinburgh,Higher-Order Spectral Clustering of Directed Graphs
224,Tom Monnier,École des ponts Paristech,Mathieu Aubry,École des ponts ParisTech,Deep Transformation-Invariant Clustering
225,Heinrich Jiang,Google Research,Jakub Lacki,Google,Faster DBSCAN via subsampled similarity queries
226,Ines Chami,Stanford University,Chris Ré,Stanford,From Trees to Continuous Embeddings and Back: Hyperbolic Hierarchical Clustering
227,Meng Liu,Purdue University,David Gleich,Purdue University,Strongly local p-norm-cut algorithms for semi-supervised learning and local graph clustering
228,Zhiyue Zhang,Duke University,Jason Xu,Duke University,Simple and Scalable Sparse k-means Clustering via Feature Ranking
229,Kaizheng Wang,Columbia University,Mateo Diaz,Cornell University,Efficient Clustering for Stretched Mixtures: Landscape and Optimality
230,Lorenzo Dall'Amico,GIPSA lab,Nicolas Tremblay,CNRS,Community detection in sparse time-evolving graphs with a dynamical Bethe-Hessian
231,Humam Alwassel,KAUST,Du Tran,Facebook AI,Self-Supervised Learning by Cross-Modal Audio-Video Clustering
232,Yurun Tian,Imperial College London,Krystian Mikolajczyk,Imperial College London,HyNet: Learning Local Descriptor with Hybrid Similarity Measure and Triplet Loss
233,Viet Anh Nguyen,Stanford University,Yinyu  Ye,Standord,Distributionally Robust Local Non-parametric Conditional Estimation
234,Badih Ghazi,Google,Pasin Manurangsi,Google,Differentially Private Clustering: Tight Approximation Ratios
235,Arun Ganesh,University of California Berkeley,Kunal Talwar,Apple,Faster Differentially Private Samplers via Rényi Divergence Analysis of Discretized Langevin MCMC
236,Salman Habib,New Jersey Institute of Tech,Joerg Kliewer,New Jersey Institute of Technology,Learning to Decode: Reinforcement Learning for Decoding of Sparse Graph-Based Channel Codes
237,Anastasis Kratsios,ETH Zürich,Eugene Bilokopytov,University of Manitoba,Non-Euclidean Universal Approximation
238,Sidak Pal Singh,ETH Zürich,Dan Alistarh,IST Austria & Neural Magic Inc.,WoodFisher: Efficient Second-Order Approximation for Neural Network Compression
239,Xian Li,Facebook AI,Xiang Kong,Carnegie Mellon University,Deep Transformers with Latent Depth
240,Victor Sanh,Hugging Face 🤗,Alexander Rush,Cornell University,Movement Pruning: Adaptive Sparsity by Fine-Tuning
241,Jingtong Su,Peking University,Jason Lee,Princeton University,Sanity-Checking Pruning Methods: Random Tickets can Win the Jackpot
242,Tianlong Chen,Unversity of Texas at Austin,Michael Carbin,MIT,The Lottery Ticket Hypothesis for Pre-trained BERT Networks
243,Brian Bartoldson,Lawrence Livermore National Laboratory,Gordon Erlebacher,Florida State University,The Generalization-Stability Tradeoff In Neural Network Pruning
244,Mao Ye,The University of Texas at Austin,Qiang Liu,UT Austin,Greedy Optimization Provably Wins the Lottery: Logarithmic Number of Winning Tickets is Enough
245,Lemeng Wu,UT Austin,Qiang Liu,UT Austin,Firefly Neural Architecture Descent: a General Approach for Growing Neural Networks
246,Vikash Sehwag,Princeton University,Suman Jana,Columbia University,HYDRA: Pruning Adversarially Robust Neural Networks
247,Laurent Orseau,DeepMind,Omar Rivasplata,DeepMind & UCL,Logarithmic Pruning is All You Need
248,Ankit Pensia,University of Wisconsin-Madison,Dimitrios Papailiopoulos,University of Wisconsin-Madison,Optimal Lottery Tickets via Subset Sum: Logarithmic Over-Parameterization is Sufficient
249,Jeet Mohapatra,MIT,Luca Daniel,Massachusetts Institute of Technology,Higher-Order Certification For Randomized Smoothing
250,Pranjal Awasthi,Google/Rutgers University,Aravindan Vijayaraghavan,Northwestern University,Adversarial robustness via robust low rank representations
251,Allan Grønlund,"Aarhus University, MADALGO",Kasper Green Larsen,Aarhus University,Margins are Insufficient for Explaining Gradient Boosting
252,Yufeng Zheng,ETH Zurich,Otmar Hilliges,ETH Zurich,Self-Learning Transformations for Improving Gaze and Head Redirection
253,Matt Jordan,UT Austin,Alex Dimakis,"University of Texas, Austin",Exactly Computing the Local Lipschitz Constant of ReLU Networks
254,Joseph J Tatro,Rensselaer Polytechnic Institute,Rongjie Lai,Rensselaer Polytechnic Institute,Optimizing Mode Connectivity via Neuron Alignment
255,Avishek Ghosh,"University of California, Berkeley",Kannan Ramchandran,UC Berkeley,An Efficient Framework for Clustered Federated Learning
256,Jeremy Bernstein,Caltech,Ming-Yu Liu,Nvidia Research,On the distance between two neural networks and the stability of learning
257,Heng Yang,MIT,Luca Carlone,Massachusetts Institute of Technology,One Ring to Rule Them All: Certifiably Robust Geometric Perception with Outliers
258,Simon Zhuang,UC Berkeley,Dylan Hadfield-Menell,UC Berkeley,Consequences of Misaligned AI
259,Marc Fischer,ETH Zurich,Martin Vechev,"ETH Zurich, Switzerland",Certified Defense to Image Transformations via Randomized Smoothing
260,Michael Curry,University of Maryland,John Dickerson,University of Maryland,Certifying Strategyproof Auction Networks
261,Sumanth Dathathri,DeepMind,Pushmeet Kohli,DeepMind,Enabling certification of verification-agnostic networks via memory-efficient semidefinite programming
262,Steffen Schneider,University of Tuebingen & IMPRS-IS,Matthias Bethge,University of Tübingen,Improving robustness against common corruptions by covariate shift adaptation
263,Tamara G. Grossmann,University of Cambridge,Carola Schoenlieb,Cambridge University,Deeply Learned Spectral Total Variation Decomposition
264,Miguel Monteiro,Imperial College London,Ben Glocker,Imperial College London,Stochastic Segmentation Networks: Modelling Spatially Correlated Aleatoric Uncertainty
265,Haitian Sun,Google Research,William Cohen,Google AI,Faithful Embeddings for Knowledge Base Queries
266,Taojiannan Yang,University of North Carolina at Charlotte,Chen Chen,University of North Carolina at Charlotte,GradAug: A New Regularization Method for Deep Neural Networks
267,Diego Doimo,International School for Advanced Studies (SISSA),Alessandro Laio,International School for Advanced Studies (SISSA),Hierarchical nucleation in deep neural networks
268,Hartmut Maennel,Google,Daniel Keysers,"Google Research, Brain Team",What Do Neural Networks Learn When Trained With Random Labels?
269,Shuxuan Guo,EPFL,Mathieu Salzmann,EPFL,ExpandNets: Linear Over-parameterization to Train Compact Convolutional Networks
270,Othmane MARFOQ,Inria / Accenture,Richard Vidal,Accenture,Throughput-Optimal Topology Design for Cross-Silo Federated Learning
271,Jason Yu,York University,Marcus Brubaker,York University,Wavelet Flow: Fast Training of High Resolution Normalizing Flows
272,You Lu,Virginia Tech,Bert Huang,Virginia Tech,Woodbury Transformations for Deep Generative Flows
273,Kaito Ariu,KTH,Alexandre Proutiere,KTH,Regret in Online Recommendation Systems
274,Jingtao Ding,Tsinghua University,Depeng Jin,Tsinghua University,Simplify and Robustify Negative Sampling for Implicit Collaborative Filtering
275,Allen Liu,MIT,Jon Schneider,Google Research,Myersonian Regression
276,Luka Rimanic,ETH Zurich,Ce Zhang,ETH Zurich,On Convergence of Nearest Neighbor Classifiers over Feature Transformations
277,Hu Fu,University of British Columbia,Tao Lin,Peking University,Learning Utilities and Equilibria in Non-Truthful Auctions
278,Antonios Antoniadis,University of Twente,Pavel Kolev,Max-Planck-Institut für Informatik,Secretary and Online Matching Problems with Machine Learned Advice
279,Kunal Talwar,Apple,Kunal Talwar,Apple,On the Error Resistance of Hinge-Loss Minimization
280,Gabriele Farina,Carnegie Mellon University,Tuomas Sandholm,"CMU, Strategic Machine, Strategy Robot, Optimized Markets",Polynomial-Time Computation of Optimal Correlated Equilibria in Two-Player Extensive-Form Games with Public Chance Moves and Beyond
281,Xiaotie Deng,Peking University,Xiang Yan,Shanghai Jiao Tong University,A Game-Theoretic Analysis of the Empirical Revenue Maximization Algorithm with Endogenous Sampling
282,Kim Thang Nguyen,"IBISC, Univ. Evry, University Paris-Saclay",Kim Thang Nguyen,"IBISC, Univ. Evry, University Paris-Saclay",A Bandit Learning Algorithm and Applications to Auction Design
283,Negin Golrezaei,Google Research,Jason Liang,MIT,No-regret Learning in Price Competitions under Consumer Reference Effects
284,Sam Hopkins,,Fred Zhang,UC Berkeley,"Robust and Heavy-Tailed Mean Estimation Made Simple, via Regret Minimization"
285,Zhenyu Huang,Sichuan University,Xi Peng,"College of Computer Science, Sichuan University",Partially View-aligned Clustering
286,Edoardo Remelli,EPFL,Pascal Fua,"EPFL, Switzerland",MeshSDF: Differentiable Iso-Surface Extraction
287,Yuandong Tian,Facebook AI Research,Yu Jiang,Facebook AI Research,Joint Policy Search for Multi-agent Collaboration with Imperfect Information
288,Etai Littwin,Apple,Greg Yang,Microsoft Research,On Infinite-Width Hypernetworks
289,Tero Karras,NVIDIA,Timo Aila,NVIDIA,Training Generative Adversarial Networks with Limited Data
290,Arthur Delarue,MIT,Christian Tjandraatmadja,Google,Reinforcement Learning with Combinatorial Actions: An Application to Vehicle Routing
291,Tom Zahavy,Deepmind,Satinder Singh,DeepMind,A Self-Tuning Actor-Critic Algorithm
292,Ye Yuan,Carnegie Mellon University,Kris Kitani,Carnegie Mellon University,Residual Force Control for Agile Human Behavior Imitation and Extended Motion Synthesis
293,Huaqing Xiong,Ohio State University,Wei  Zhang,Southern University of Science and Technology,Finite-Time Analysis for Double Q-learning
294,Sean Sinclair,Cornell University,Christina Yu,Cornell University,Adaptive Discretization for Model-Based Reinforcement Learning
295,Shufan Wang,Binghamton University-SUNY,Shiqiang Wang,IBM Research,Online Algorithms for Multi-shop Ski Rental with Machine Learned Advice
296,Anders Jonsson,Universitat Pompeu Fabra,Michal Valko,DeepMind,Planning in Markov Decision Processes with Gap-Dependent Sample Complexity
297,Diogo Carvalho,INESC-ID TAX ID PT504547593,Pedro A. Santos,Instituto Superior Técnico,A new convergent variant of Q-learning with linear function approximation
298,Avinatan Hasidim,Google,Uri Stemmer,Ben-Gurion University and Google Research,Adversarially Robust Streaming Algorithms via Differential Privacy
299,Pengxiang Wu,Rutgers University,Chao Chen,Stony Brook University,A Topological Filter for Learning with Label Noise
300,Shu Hu,"University at Buffalo, State University of New York",Siwei Lyu,University at Albany,Learning by Minimizing the Sum of Ranked Range
301,Xun Xian,University of Minnesota,Reza Ghanadan,Google,Assisted Learning: A Framework for Multi-Organization Learning
302,Robin Quessard,indust.ai,William Clements,indust.ai,Learning Disentangled Representations and Group Structure of Dynamical Environments
303,Bertrand Charpentier,Technical University of Munich,Stephan Günnemann,Technical University of Munich,Posterior Network: Uncertainty Estimation without OOD Samples via Density-Based Pseudo-Counts
304,Patrick Lewis,"Facebook AI Research, University College London",Douwe Kiela,Facebook AI Research,Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks
305,Ekta Sood,University of Stuttgart,Andreas Bulling,University of Stuttgart,Improving Natural Language Processing Tasks with Human Gaze-Guided Neural Attention
306,Gedas Bertasius,Facebook Research,Lorenzo Torresani,Facebook AI,COBE: Contextualized Object Embeddings from Narrated Instructional Video
307,Jiong Zhu,University of Michigan,Danai Koutra,U Michigan,Beyond Homophily in Graph Neural Networks: Current Limitations and Effective Designs
308,Zhiwei Deng,Princeton University,Olga Russakovsky,Princeton University,Evolving Graphical Planner: Contextual Global Planning for Vision-and-Language Navigation
309,Vitaly Kurin,University of Oxford,Bryan Catanzaro,NVIDIA,Can Q-Learning with Graph Networks Learn a Generalizable Branching Heuristic for a SAT Solver?
310,Luiz Chamon,University of Pennsylvania,Alejandro Ribeiro,University of Pennsylvania,Probably Approximately Correct Constrained Learning
311,Cyrus Cousins,Brown University,Matteo Riondato,Amherst College,Sharp uniform convergence bounds through empirical centralization
312,Talgat Daulbaev,Skolkovo Institute of Science and Technology,Ivan Oseledets,Skolkovo Institute of Science and Technology,Interpolation Technique to Speed Up Gradients Propagation in Neural ODEs
313,David Budden,DeepMind,Joel Veness,Deepmind,Gaussian Gated Linear Networks
314,Ehsan Hajiramezanali,Texas A&M University,Xiaoning Qian,Texas A&M,BayReL: Bayesian Relational Learning for Multi-omics Data Integration
315,Patrick Rubin-Delanchy,University of Bristol,Patrick Rubin-Delanchy,University of Bristol,Manifold structure in graph embeddings
316,Nasir Ahmad,"Donders Institute for Brain, Cognition and Behaviour, Radboud University",Luca Ambrogioni,Radboud University,GAIT-prop: A biologically plausible learning rule derived from backpropagation of error
