,first-author,first-author-affiliation,last-author,last-author-affiliation,title
215,Novi Quadrianto,University of Sussex and HSE,Dale Schuurmans,Google Brain & University of Alberta,SIRI: Spatial Relation Induced Network For Spatial Description Resolution
216,Daniel Hsu,Columbia University,Tong Zhang,Tencent,Multi-Plane Program Induction with 3D Box Priors
217,Shuai Huang,Arizona State University,Jieping Ye,Arizona State University,RELATE: Physically Plausible Multi-Object Scene Synthesis Using Structured Latent Spaces
218,Tetsuro Morimura,IBM,Kenji Doya,Okinawa Institute of Science and Technology Graduate University,Unsupervised object-centric video generation and decomposition in 3D
219,Peter Orbanz,Columbia University,Peter Orbanz,Columbia University,Dissecting Neural ODEs
220,Alexandre Bouchard-Côté,UBC,Dan Klein,UC Berkeley,On ranking via sorting by estimated expected utility
221,Wolf Vanpaemel,KULeuven,Wolf Vanpaemel,KULeuven,Constant-Expansion Suffices for Compressed Sensing with Generative Priors
222,Chong Wang,ByteDance Inc.,David Blei,Columbia University,Model Interpretability through the Lens of Computational Complexity
223,Russ Salakhutdinov,Carnegie Mellon University,Russ Salakhutdinov,Carnegie Mellon University,Agnostic $Q$-learning with Function Approximation in Deterministic Systems: Near-Optimal Bounds on Approximation Error and Sample Complexity
224,Roger Luo,Snap Inc.,Vittorio Ferrari,University of Edinburgh,Smoothed Analysis of Online and Differentially Private Learning
225,Joao V Graca,L2F INESC-ID Lisboa,Fernando Pereira,Google,Non-Convex SGD Learns Halfspaces with Adversarial Label Noise
226,Bernhard Nessler,TU-Graz,Wolfgang Maass,Graz University of Technology,Hardness of Learning Neural Networks with Natural Weights
227,Bharath Sriperumbudur,The Pennsylvania State University,Bernhard Schölkopf,"MPI for Intelligent Systems, Tübingen","Classification Under Misspecification: Halfspaces, Generalized Linear Models, and Evolvability"
228,Hanna Wallach,Microsoft,Andrew McCallum,UMass Amherst,The Complexity of Adversarially Robust Proper Learning of Halfspaces with Agnostic Noise
229,Nir Ailon,Technion,Claire Monteleoni,University of Colorado Boulder,The phase diagram of approximation rates for deep neural networks
230,Baback Moghaddam,Caltech,Kevin P Murphy,Google,A Dynamical Central Limit Theorem for Shallow Neural Networks
231,Kurt T Miller,PDT Partners,Michael Jordan,UC Berkeley,Learning Bounds for Risk-sensitive Learning
232,Liam MacDermed,Google,Charles Isbell,Georgia Tech,Agnostic Learning of a Single Neuron with Gradient Descent
233,Ian H Stevenson,University of Connecticut,Konrad Koerding,None,Information theoretic limits of learning a sparse rule
234,Robert E Tillman,Carnegie Mellon University,Peter Spirtes,Carnegie Mellon University,From Finite to Countable-Armed Bandits
235,Joao V Graca,L2F INESC-ID Lisboa,Fernando Pereira,Google,Optimal Best-arm Identification in Linear Bandits
236,Emily Fox,"University of Washington, Apple",Alan S Willsky,Massachusetts Institute of Technology,"Restless-UCB, an Efficient and Low-complexity Algorithm for Online Restless Bandits"
237,Arthur Choi,UCLA,Adnan Darwiche,UCLA,Finite Continuum-Armed Bandits
238,Rob Nowak,Wisconsin,Rob Nowak,Wisconsin,Adversarial Blocking Bandits
239,Wenming Zheng,Southeast University,Zhouchen Lin,Microsoft Research Asia,Inference for Batched Bandits
240,Samuel J Gershman,Harvard University,Josh Tenenbaum,MIT,Online Algorithm for Unsupervised Sequential Selection with Contextual Information
241,Gal Chechik,"NVIDIA, BIU",Samy Bengio,Apple,Adversarial Attacks on Linear Contextual Bandits
242,Jake Bouvrie,Massachusetts Institute of Technology,Tomaso Poggio,MIT,Crush Optimism with Pessimism: Structured Bandits Beyond Asymptotic Optimality
243,Elad Hazan,Princeton University,Nimrod Megiddo,IBM Almaden Research Center,Finding All $\epsilon$-Good Arms in Stochastic Bandits
244,Brian Kulis,UC Berkeley,Trevor Darrell,UC Berkeley,An Optimal Elimination Algorithm for Learning a Best Arm
245,Barry W Chai,Stanford,Fei-Fei Li,Princeton University,Instance-wise Feature Grouping
246,Barry W Chai,Stanford,Fei-Fei Li,Princeton University,POLY-HOOT: Monte-Carlo Planning in Continuous Space MDPs with Non-Asymptotic Analysis
247,Mladen Kolar,University of Chicago,Eric Xing,Petuum Inc. /  Carnegie Mellon University,Online Planning with Lookahead Policies
248,Liefeng Bo,Intel Labs,Cristian Sminchisescu,Lund University/Google,Escaping the Gravitational Pull of Softmax
249,Chun-Nan Hsu,USC,Yuh-Jye Lee,National Taiwan University of Science and Technology,Online Bayesian Persuasion
250,Andrew McCallum,UMass Amherst,Sameer Singh,"University of California, Irvine",KFC: A Scalable Approximation Algorithm for $k$−center Fair Clustering
251,Han Liu,Carnegie Mellon University,Xi Chen,NYU,CoinPress: Practical Private Mean and Covariance Estimation
252,George Konidaris,Duke University,Andrew G Barto,University of Massachusetts,Auditing Differentially Private Machine Learning: How Private is Private SGD?
253,Alekh Agarwal,UC Berkeley,Martin J Wainwright,UC Berkeley,Private Learning of Halfspaces: Simplifying the Construction and Reducing the Sample Complexity
254,Lin Xiao,Facebook AI Research,Lin Xiao,Facebook AI Research,Smoothly Bounding User Contributions in Differential Privacy 
255,Ian H Stevenson,University of Connecticut,Konrad Koerding,None,Learning from Mixtures of Private and Public Populations
256,Charles Kemp,Carnegie Mellon University,Charles Kemp,Carnegie Mellon University,A Computational Separation between Private Learning and Online Learning
257,Chong Wang,ByteDance Inc.,David Blei,Columbia University,Instance-optimality in differential privacy via approximate inverse sensitivity mechanisms
258,Gideon S Mann,Google Inc.,Dan Walker,None,Improving Sparse Vector Technique with Renyi Differential Privacy
259,Zhirong Yang,Aalto University,Erkki Oja,Aalto University,GS-WGAN: A Gradient-Sanitized Approach for Learning Differentially Private Generators
260,Han Liu,Carnegie Mellon University,Xi Chen,NYU,Private Identity Testing for High-Dimensional Distributions
261,Le Song,Carnegie Mellon University,Eric Xing,Petuum Inc. /  Carnegie Mellon University,Optimal Private Median Estimation under Minimal Distributional Assumptions
262,Vijay Desai,None,Ciamac C Moallemi,Columbia University,Learning discrete distributions: user vs item-level privacy
263,Ilya Sutskever,OpenAI,Josh Tenenbaum,MIT,Locally private non-asymptotic testing of discrete distributions is faster using interactive mechanisms
264,Ingo Steinwart,Los Alamos National Laboratory,Andreas Christmann,University of Bayreuth,Mitigating Manipulation in Peer Review via Randomized Reviewer Assignments
265,Robert E Tillman,Carnegie Mellon University,Peter Spirtes,Carnegie Mellon University,Phase retrieval in high dimensions: Statistical and computational phase transitions
266,Le Song,Carnegie Mellon University,Eric Xing,Petuum Inc. /  Carnegie Mellon University,Higher-Order Spectral Clustering of Directed Graphs
267,Liefeng Bo,Intel Labs,Cristian Sminchisescu,Lund University/Google,Deep Transformation-Invariant Clustering
268,Marius Kloft,TU Kaiserslautern,Alexander Zien,LIFE Biosystems GmbH,Faster DBSCAN via subsampled similarity queries
269,Chun-Nan Hsu,USC,Yuh-Jye Lee,National Taiwan University of Science and Technology,From Trees to Continuous Embeddings and Back: Hyperbolic Hierarchical Clustering
270,Daniel Hsu,Columbia University,Tong Zhang,Tencent,Strongly local p-norm-cut algorithms for semi-supervised learning and local graph clustering
271,Peter Orbanz,Columbia University,Peter Orbanz,Columbia University,Exact Recovery of Mangled Clusters with Same-Cluster Queries
272,Arkadas Ozakin,Georgia Institute of Technology,Alexander Gray,Skytree Inc. and Georgia Tech,Simple and Scalable Sparse k-means Clustering via Feature Ranking
273,Volkan Cevher,EPFL,Volkan Cevher,EPFL,Efficient Clustering for Stretched Mixtures: Landscape and Optimality
274,Kaushik Sinha,The Ohio State University,Mikhail Belkin,Ohio State University,Community detection in sparse time-evolving graphs with a dynamical Bethe-Hessian
275,Jonathan Huang,google.com,Carlos Guestrin,University of Washington,Classification with Valid and Adaptive Coverage
276,Youngmin Cho,"University of California, San Diego",Lawrence Saul,UC San Diego,Self-Supervised Learning by Cross-Modal Audio-Video Clustering
277,Percy Liang,Stanford University,Michael Jordan,UC Berkeley,HyNet: Learning Local Descriptor with Hybrid Similarity Measure and Triplet Loss
278,Chenghui Cai,Cantor Fitzgerald,Lawrence Carin,Duke University,Distributionally Robust Local Non-parametric Conditional Estimation
279,Elad Hazan,Princeton University,Nimrod Megiddo,IBM Almaden Research Center,Differentially Private Clustering: Tight Approximation Ratios
280,Lei ShiUpdateMe,"University of California, Berkeley",Tom Griffiths,Princeton,Faster Differentially Private Samplers via Rényi Divergence Analysis of Discretized Langevin MCMC
281,Guillermo Cecchi,IBM Research,Jean-Baptiste Poline,CEA-INSERM,Learning to Decode: Reinforcement Learning for Decoding of Sparse Graph-Based Channel Codes
282,Tomer D Ullman,Massachusetts Institute of Technology,Josh Tenenbaum,MIT,WoodFisher: Efficient Second-Order Approximation for Neural Network Compression
283,Hamid R Maei,Stanford University,Rich Sutton,"DeepMind, U Alberta",Deep Transformers with Latent Depth
284,Piyush Rai,Duke University,Hal Daumé III,Univ of Maryland / Microsoft Research,Movement Pruning: Adaptive Sparsity by Fine-Tuning
285,Chunxiao Zhou,NIH (National Institutes of Health),Yongmei Michelle Wang,None,Sanity-Checking Pruning Methods: Random Tickets can Win the Jackpot
286,Corinna Cortes,Google Research,Afshin Rostamizadeh,Google Research,Pruning Filter in Filter
287,Marek Petrik,IBM,Shlomo Zilberstein,Univ of Mass,The Lottery Ticket Hypothesis for Pre-trained BERT Networks
288,Rob Nowak,Wisconsin,Rob Nowak,Wisconsin,The Generalization-Stability Tradeoff In Neural Network Pruning
289,Lawrence Cayton,Max Planck Institute for Biological Cybernetics,Lawrence Cayton,Max Planck Institute for Biological Cybernetics,Greedy Optimization Provably Wins the Lottery: Logarithmic Number of Winning Tickets is Enough
290,Xiaolin Yang,Carnegie Mellon University,Eric Xing,Petuum Inc. /  Carnegie Mellon University,Firefly Neural Architecture Descent: a General Approach for Growing Neural Networks
291,Vinayak Rao,Purdue University,Yee Whye Teh,"University of Oxford, DeepMind",HYDRA: Pruning Adversarially Robust Neural Networks
292,Shobha Venkataraman,AT&T Labs -- Research,Oliver Spatscheck,None,Logarithmic Pruning is All You Need
293,Baback Moghaddam,Caltech,Kevin P Murphy,Google,Optimal Lottery Tickets via Subset Sum: Logarithmic Over-Parameterization is Sufficient
294,Tao Hu,"JFRC, HHMI",Dmitri B Chklovskii,HHMI,Higher-Order Certification For Randomized Smoothing
295,John Duchi,UC Berkeley,Yoram Singer,Princeton,Adversarial robustness via robust low rank representations
296,Shakir Mohamed,DeepMind,Finale P Doshi-Velez,Harvard,Denoised Smoothing: A Provable Defense for Pretrained Classifiers
297,Stephen Gould,ANU,Daphne Koller,insitro,Margins are Insufficient for Explaining Gradient Boosting
298,Mladen Kolar,University of Chicago,Eric Xing,Petuum Inc. /  Carnegie Mellon University,On the Power of Louvain in the Stochastic Block Model
299,Zhihua Zhang,Shanghai Jiao Tong University,guang dai,zju,Robust large-margin learning in hyperbolic space
300,Ben Taskar,University of Washington,Ben Taskar,University of Washington,Self-Learning Transformations for Improving Gaze and Head Redirection
301,Emanuel Todorov,University of Washington,Emanuel Todorov,University of Washington,Exactly Computing the Local Lipschitz Constant of ReLU Networks
302,Joel Veness,DeepMind,Alan Blair,None,Optimizing Mode Connectivity via Neuron Alignment
303,Siamac Fazli,TU Berlin,Klaus-Robert Müller,TU Berlin,On the distance between two neural networks and the stability of learning
304,Bharath Sriperumbudur,The Pennsylvania State University,Gert Lanckriet,U.C. San Diego,One Ring to Rule Them All: Certifiably Robust Geometric Perception with Outliers
305,Gideon S Mann,Google Inc.,Dan Walker,None,Multi-Robot Collision Avoidance under Uncertainty with Probabilistic Safety Barrier Certificates
306,Allie Fletcher,UCLA,Sundeep Rangan,Qualcomm,Consequences of Misaligned AI
307,Antonio Torralba,Massachusetts Institute of Technology,Antonio Torralba,Massachusetts Institute of Technology,Certified Defense to Image Transformations via Randomized Smoothing
308,Baback Moghaddam,Caltech,Kevin P Murphy,Google,Certifying Strategyproof Auction Networks
309,Aaron Courville,U. Montreal,Aaron Courville,U. Montreal,Enabling certification of verification-agnostic networks via memory-efficient semidefinite programming
310,Marius Kloft,TU Kaiserslautern,Alexander Zien,LIFE Biosystems GmbH,Improving robustness against common corruptions by covariate shift adaptation
311,Lei ShiUpdateMe,"University of California, Berkeley",Tom Griffiths,Princeton,Deeply Learned Spectral Total Variation Decomposition
312,Kevin G Waugh,University of Alberta,Michael Bowling,DeepMind / University of Alberta,Stochastic Segmentation Networks: Modelling Spatially Correlated Aleatoric Uncertainty
313,Andrea Montanari,Stanford,José Bento,Boston College,Multiscale Deep Equilibrium Models
314,Hamid R Maei,Stanford University,Rich Sutton,"DeepMind, U Alberta",Faithful Embeddings for Knowledge Base Queries
315,Jack Culpepper,UC Berkeley,Bruno Olshausen,Redwood Center/UC Berkeley,GradAug: A New Regularization Method for Deep Neural Networks
316,Kurt T Miller,PDT Partners,Michael Jordan,UC Berkeley,Monotone operator equilibrium networks
317,Raman Arora,Johns Hopkins University,Raman Arora,Johns Hopkins University,Hierarchical nucleation in deep neural networks
318,Vinayak Rao,Purdue University,Yee Whye Teh,"University of Oxford, DeepMind",What Do Neural Networks Learn When Trained With Random Labels?
319,Jaakko Luttinen,Aalto University,Alexander Ilin,Helsinki University of Technology,H-Mem: Harnessing synaptic plasticity with Hebbian Memory Networks
320,Eric K Garcia,University of Washington,Maya R Gupta,University of Washington,ExpandNets: Linear Over-parameterization to Train Compact Convolutional Networks
321,Charles Kemp,Carnegie Mellon University,Charles Kemp,Carnegie Mellon University,Throughput-Optimal Topology Design for Cross-Silo Federated Learning
322,Marius Kloft,TU Kaiserslautern,Alexander Zien,LIFE Biosystems GmbH,Wavelet Flow: Fast Training of High Resolution Normalizing Flows
323,Michael Wick,Oracle Labs,Andrew McCallum,UMass Amherst,Woodbury Transformations for Deep Generative Flows
324,Wolf Vanpaemel,KULeuven,Wolf Vanpaemel,KULeuven,Why Normalizing Flows Fail to Detect Out-of-Distribution Data
325,Liefeng Bo,Intel Labs,Cristian Sminchisescu,Lund University/Google,"The Convex Relaxation Barrier, Revisited: Tightened Single-Neuron Relaxations for Neural Network Verification"
